age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
31,Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,0,0,40,Dominican-Republic,<=50K
25,Private,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,18,United-States,<=50K
32,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,Bachelors,12,Never-married,Exec-managerial,Own-child,White,Male,0,0,13,United-States,<=50K
60,Private,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
19,Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,>50K
51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5418,0,40,United-States,>50K
40,Private,HS-grad,9,Divorced,Adm-clerical,Wife,Black,Female,0,0,35,United-States,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,43,United-States,>50K
27,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1582,40,United-States,>50K
62,Private,Masters,4,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
48,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,<=50K
28,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,<=50K
46,Self-emp-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1901,40,United-States,>50K
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1600,40,United-States,>50K
26,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,England,<=50K
39,Self-emp-inc,9th,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1658,40,England,<=50K
57,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Trinadad&Tobago,<=50K
27,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
32,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
30,Private,Preschool,11,Married-civ-spouse,Tech-support,Wife,White,Female,34018,0,49,United-States,>50K
35,Private,Assoc-acdm,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,30,Philippines,>50K
26,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,19949,2102,30,United-States,<=50K
29,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
31,Private,9th,4,Married-civ-spouse,Other-service,Other-relative,Black,Male,0,0,40,Mexico,<=50K
20,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
63,Self-emp-inc,9th,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K
36,Private,Assoc-voc,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,United-States,>50K
52,Self-emp-not-inc,9th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,Assoc-acdm,4,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
23,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
28,Private,5th-6th,10,Widowed,Sales,Other-relative,White,Female,0,0,44,United-States,<=50K
51,Private,HS-grad,13,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
42,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,17,South,<=50K
32,Private,11th,11,Never-married,Sales,Not-in-family,White,Male,5947,0,40,United-States,<=50K
36,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
65,Private,5th-6th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Peru,<=50K
53,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,44,United-States,>50K
21,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
22,Private,12th,7,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
50,Private,1st-4th,3,Widowed,Priv-house-serv,Unmarried,Other,Female,0,0,40,Dominican-Republic,<=50K
38,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K
31,Local-gov,Bachelors,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,43,United-States,<=50K
21,Self-emp-inc,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,1688,40,United-States,<=50K
64,Private,HS-grad,4,Married-spouse-absent,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0,0,40,Cuba,<=50K
24,Private,HS-grad,9,Widowed,Other-service,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
29,Private,Bachelors,13,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,2016,49,United-States,>50K
50,Local-gov,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1542,44,United-States,>50K
22,Private,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,10th,6,Married-spouse-absent,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,HS-grad,9,Never-married,Machine-op-inspct,Wife,Black,Female,0,0,40,Mexico,<=50K
16,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
49,Private,Assoc-voc,11,Divorced,Priv-house-serv,Unmarried,White,Female,0,1960,22,Dominican-Republic,<=50K
34,Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,>50K
19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
54,Private,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,1729,40,United-States,>50K
66,Private,Preschool,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Cuba,<=50K
55,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,Assoc-acdm,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Private,12th,8,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,10th,3,Divorced,Other-service,Other-relative,White,Male,0,0,30,Mexico,<=50K
47,Private,Bachelors,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,44,United-States,>50K
19,Private,10th,3,Married-spouse-absent,Other-service,Other-relative,White,Female,0,0,30,England,<=50K
25,Private,Bachelors,9,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,9th,5,Married-spouse-absent,Other-service,Other-relative,Other,Male,0,0,40,Mexico,<=50K
20,Private,11th,6,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,<=50K
60,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1831,59,United-States,>50K
51,Private,Masters,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,49,United-States,<=50K
21,Private,HS-grad,7,Never-married,Craft-repair,Other-relative,White,Female,0,0,8,Taiwan,<=50K
50,Private,Assoc-acdm,12,Married-spouse-absent,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
54,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,49,United-States,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
49,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1492,44,United-States,>50K
36,Private,HS-grad,9,Widowed,Other-service,Not-in-family,Black,Female,0,0,40,Haiti,<=50K
36,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,1893,44,United-States,<=50K
58,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,>50K
24,State-gov,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,5196,0,40,United-States,>50K
31,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,41501,1718,40,United-States,<=50K
72,Private,Bachelors,11,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,1910,29,Portugal,<=50K
49,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
47,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6822,0,49,United-States,>50K
40,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,43,United-States,>50K
51,Private,Assoc-acdm,9,Married-civ-spouse,Craft-repair,Husband,White,Male,31060,1605,59,United-States,>50K
20,Private,12th,8,Never-married,Sales,Own-child,Black,Male,0,0,11,United-States,<=50K
29,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1703,40,United-States,<=50K
33,Private,Assoc-acdm,9,Never-married,Craft-repair,Wife,White,Male,0,0,40,United-States,<=50K
36,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
23,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
56,State-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
30,Self-emp-inc,Some-college,10,Never-married,Sales,Not-in-family,White,Male,7665,0,40,United-States,<=50K
22,Private,Assoc-acdm,10,Never-married,Other-service,Unmarried,Black,Female,0,0,21,United-States,<=50K
36,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
27,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Cambodia,<=50K
23,Private,11th,4,Never-married,Other-service,Own-child,Other,Male,0,0,29,Dominican-Republic,<=50K
55,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,1727,40,United-States,>50K
39,Local-gov,Masters,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1671,44,United-States,>50K
58,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,0,0,31,United-States,<=50K
21,State-gov,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
65,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1562,49,United-States,>50K
21,Private,Masters,3,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Female,0,0,40,Canada,<=50K
43,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,>50K
35,Private,7th-8th,4,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
55,State-gov,Assoc-acdm,10,Divorced,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,11,United-States,<=50K
42,Local-gov,Some-college,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,44,United-States,>50K
24,Private,11th,4,Never-married,Sales,Other-relative,White,Female,0,0,30,United-States,<=50K
23,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,0,0,44,United-States,<=50K
28,Private,Assoc-acdm,13,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
48,Self-emp-not-inc,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7200,2002,44,United-States,>50K
22,Local-gov,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
25,Private,11th,7,Never-married,Other-service,Own-child,Black,Female,0,0,40,Germany,<=50K
63,Self-emp-inc,Doctorate,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
36,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1768,44,United-States,<=50K
33,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,13349,0,40,United-States,>50K
46,Federal-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,>50K
34,Local-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
54,Private,11th,7,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,11,Dominican-Republic,<=50K
44,Private,5th-6th,4,Never-married,Other-service,Unmarried,Black,Male,0,0,40,Vietnam,<=50K
38,Private,Some-college,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1548,40,United-States,<=50K
54,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Guatemala,<=50K
22,Private,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,21,United-States,<=50K
28,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,44,United-States,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Male,9978,1547,40,United-States,<=50K
59,State-gov,5th-6th,4,Widowed,Prof-specialty,Not-in-family,Black,Male,0,0,45,United-States,>50K
37,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Taiwan,>50K
30,State-gov,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,13,United-States,<=50K
28,Private,5th-6th,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,55,Poland,<=50K
24,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Female,0,0,20,United-States,<=50K
63,Private,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Mexico,<=50K
26,Private,Masters,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,>50K
38,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Haiti,<=50K
31,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1760,56,United-States,>50K
20,Private,Assoc-acdm,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,13,United-States,<=50K
30,Self-emp-inc,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,0,0,40,Vietnam,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,40,United-States,>50K
34,Private,Bachelors,7,Divorced,Exec-managerial,Not-in-family,White,Male,0,1893,40,United-States,<=50K
64,Private,Assoc-acdm,4,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,21,Thailand,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Unmarried,White,Male,5524,0,40,United-States,<=50K
45,Private,HS-grad,9,Widowed,Prof-specialty,Unmarried,White,Female,0,0,34,United-States,>50K
63,Federal-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,58,United-States,<=50K
69,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,81,United-States,>50K
17,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,Some-college,10,Never-married,Sales,Unmarried,Black,Female,0,0,30,United-States,<=50K
56,Self-emp-not-inc,9th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Italy,<=50K
34,Private,HS-grad,15,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,14,United-States,<=50K
36,Private,9th,7,Never-married,Other-service,Own-child,Black,Female,5050,0,21,United-States,<=50K
31,Federal-gov,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,0,0,44,United-States,<=50K
19,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,55,United-States,<=50K
29,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
53,Private,HS-grad,9,Married-spouse-absent,Transport-moving,Wife,Asian-Pac-Islander,Female,0,0,40,India,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,Columbia,>50K
43,Local-gov,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,>50K
36,Self-emp-inc,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,5339,0,40,United-States,<=50K
23,Local-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
26,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,44,United-States,<=50K
60,Private,Masters,12,Separated,Other-service,Unmarried,White,Female,0,1452,40,Mexico,<=50K
38,Private,HS-grad,9,Widowed,Sales,Wife,White,Male,0,0,40,United-States,>50K
49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,<=50K
62,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,30,El-Salvador,<=50K
42,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,India,<=50K
28,Private,Assoc-acdm,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,India,<=50K
46,Self-emp-not-inc,HS-grad,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1904,40,United-States,>50K
47,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
55,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States,>50K
22,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,2039,30,United-States,<=50K
37,Private,10th,9,Married-civ-spouse,Priv-house-serv,Unmarried,White,Female,0,0,40,United-States,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Hungary,>50K
26,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
26,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1740,40,United-States,>50K
52,Private,Assoc-voc,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
36,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
41,Self-emp-not-inc,Doctorate,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,4885,0,40,United-States,>50K
55,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,44,United-States,>50K
31,Federal-gov,Some-college,10,Never-married,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
56,Local-gov,Assoc-acdm,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
58,Private,HS-grad,11,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,Peru,<=50K
