age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
43,Private,Assoc-voc,16,Married-civ-spouse,Sales,Husband,White,Male,-37,3,49,United-States,>50K
26,Private,12th,5,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,-33,0,40,Yugoslavia,<=50K
62,Private,Some-college,10,Separated,Other-service,Not-in-family,Asian-Pac-Islander,Male,-49,-1,45,Nicaragua,<=50K
43,Self-emp-not-inc,Assoc-acdm,10,Never-married,Adm-clerical,Unmarried,White,Female,-50,-1,40,United-States,<=50K
33,Private,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,-13,0,40,Dominican-Republic,<=50K
43,Private,7th-8th,11,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,19,1,40,United-States,<=50K
45,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,2666,0,61,United-States,>50K
49,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,0,36,United-States,<=50K
26,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,-40,-2,40,United-States,<=50K
55,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-29,2,40,United-States,<=50K
51,Private,Doctorate,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,-24,-2,40,United-States,>50K
47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,-64,-1,40,United-States,<=50K
38,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,-52,0,59,United-States,<=50K
36,Private,Bachelors,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7487,0,40,United-States,>50K
44,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-18,-3,40,United-States,>50K
59,Private,Assoc-voc,11,Separated,Other-service,Unmarried,White,Female,-28,0,36,United-States,<=50K
62,Private,HS-grad,9,Never-married,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,-21,1,40,Taiwan,<=50K
32,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,-27,-1,40,United-States,<=50K
21,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,-31,-2,40,United-States,<=50K
23,Federal-gov,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,-33,0,40,United-States,<=50K
28,State-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,-32,-1,49,United-States,<=50K
52,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,9,0,36,United-States,<=50K
56,Self-emp-not-inc,9th,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-42,0,40,England,>50K
35,Self-emp-inc,10th,7,Married-civ-spouse,Protective-serv,Husband,White,Male,-12,0,40,England,<=50K
44,Private,7th-8th,5,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,-23,1,40,Trinadad&Tobago,<=50K
28,Private,Some-college,4,Never-married,Farming-fishing,Husband,Black,Male,-23,-1,40,United-States,<=50K
31,Private,Some-college,10,Divorced,Farming-fishing,Unmarried,White,Female,-28,2,40,United-States,<=50K
38,Private,Assoc-voc,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,12,2,50,United-States,<=50K
18,Private,Some-college,10,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Male,38,-2,40,Philippines,<=50K
30,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,-25,0,40,United-States,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,-18,0,40,United-States,<=50K
30,Private,7th-8th,3,Married-civ-spouse,Transport-moving,Husband,Black,Male,-37,2,40,Mexico,<=50K
44,Private,HS-grad,9,Separated,Sales,Own-child,White,Male,29,-2,45,United-States,<=50K
38,Private,9th,7,Divorced,Tech-support,Unmarried,White,Female,-37,1,40,United-States,<=50K
37,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,-11,-2,40,United-States,<=50K
84,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,1,58,United-States,<=50K
35,Self-emp-not-inc,Some-college,4,Married-civ-spouse,Craft-repair,Husband,White,Male,-1,1,40,United-States,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,-22,0,40,United-States,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,-36,2,31,United-States,>50K
54,Private,11th,9,Widowed,Other-service,Other-relative,White,Female,16,0,40,Vietnam,<=50K
57,Private,HS-grad,9,Separated,Prof-specialty,Not-in-family,White,Male,-35,0,40,Canada,<=50K
41,Private,Some-college,10,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Male,-20,-2,40,Vietnam,<=50K
29,Private,Assoc-voc,11,Separated,Craft-repair,Wife,White,Female,2499,-1,45,South,<=50K
33,Private,Some-college,10,Married-civ-spouse,Tech-support,Own-child,White,Male,-7,0,40,United-States,<=50K
46,Private,5th-6th,5,Divorced,Other-service,Other-relative,White,Male,5,-1,40,Peru,<=50K
41,Local-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,-23,-1,40,Philippines,<=50K
34,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,-30,0,40,United-States,<=50K
20,Private,HS-grad,10,Never-married,Sales,Own-child,White,Female,-11,-1,19,United-States,<=50K
52,Local-gov,Masters,14,Divorced,Other-service,Unmarried,White,Female,72,3,40,United-States,<=50K
38,Private,1st-4th,3,Widowed,Other-service,Husband,White,Male,-9,-1,40,Haiti,<=50K
48,Private,11th,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,-13,1,40,United-States,<=50K
32,Local-gov,Assoc-voc,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,-24,-2,40,United-States,<=50K
26,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,-31,0,60,United-States,<=50K
21,Self-emp-inc,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,-47,-1,56,United-States,<=50K
27,Private,HS-grad,9,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,-11,1,31,United-States,<=50K
24,Private,Bachelors,13,Never-married,Sales,Husband,Amer-Indian-Eskimo,Male,-87,0,40,United-States,<=50K
22,Private,Some-college,13,Widowed,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,-14,1,50,United-States,<=50K
41,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-10,2,49,United-States,>50K
22,Private,Some-college,10,Divorced,Farming-fishing,Unmarried,Black,Female,3,0,40,Puerto-Rico,<=50K
31,Private,10th,6,Married-spouse-absent,Sales,Other-relative,White,Male,2121,1,40,Trinadad&Tobago,<=50K
34,Private,Bachelors,4,Married-civ-spouse,Craft-repair,Husband,White,Male,-52,2,40,Mexico,<=50K
21,Private,Some-college,7,Never-married,Sales,Own-child,White,Male,-66,-1,14,United-States,<=50K
23,Private,10th,7,Never-married,Priv-house-serv,Own-child,White,Female,16,-1,17,Jamaica,<=50K
36,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,1,-2,40,United-States,<=50K
39,Private,Assoc-acdm,7,Never-married,Sales,Not-in-family,White,Male,-7,1,44,United-States,<=50K
29,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,8070,-1,50,United-States,>50K
45,Private,HS-grad,11,Married-spouse-absent,Adm-clerical,Husband,White,Male,-24,-2,40,Cuba,<=50K
34,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,-2,-1,40,United-States,<=50K
51,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,26,2,40,United-States,<=50K
21,Private,12th,8,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,22,1,60,United-States,<=50K
63,Private,10th,6,Never-married,Other-service,Not-in-family,White,Male,-27,-2,40,Mexico,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-30,1,40,United-States,>50K
24,Private,HS-grad,9,Never-married,Other-service,Other-relative,Amer-Indian-Eskimo,Female,2,-1,17,United-States,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,-26,-1,83,United-States,<=50K
26,Private,5th-6th,4,Married-spouse-absent,Other-service,Not-in-family,Other,Male,8,2,40,Mexico,<=50K
18,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Transport-moving,Husband,White,Male,-12,1,40,United-States,>50K
68,Private,Masters,10,Never-married,Adm-clerical,Not-in-family,White,Female,12,-1,40,United-States,<=50K
29,Private,HS-grad,5,Married-civ-spouse,Craft-repair,Other-relative,White,Female,-25,-2,40,United-States,<=50K
54,Private,Assoc-voc,14,Married-spouse-absent,Other-service,Unmarried,Black,Female,35,-1,40,United-States,<=50K
30,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,-43,-2,40,United-States,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-25,0,40,United-States,>50K
56,Self-emp-not-inc,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-30,-1,44,United-States,>50K
47,Self-emp-not-inc,Masters,14,Married-civ-spouse,Other-service,Unmarried,White,Female,20,-2,50,United-States,<=50K
37,Federal-gov,Some-college,10,Widowed,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,35,-1,40,United-States,<=50K
22,State-gov,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,-24,-1,40,United-States,<=50K
28,State-gov,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,26,1756,40,United-States,<=50K
23,State-gov,12th,9,Separated,Protective-serv,Not-in-family,White,Male,-6,1840,59,United-States,<=50K
46,Private,7th-8th,3,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,-64,2,40,Portugal,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-86,1,50,United-States,<=50K
51,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-14,-1,40,United-States,>50K
47,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,-10,1,50,United-States,>50K
43,Private,Some-college,11,Married-civ-spouse,Craft-repair,Wife,White,Female,-60,1,40,United-States,<=50K
49,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-64,-1,40,United-States,<=50K
23,Private,12th,10,Never-married,Sales,Own-child,White,Male,13,2,40,United-States,<=50K
30,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,-3,0,40,United-States,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-17,-1,35,United-States,>50K
38,Private,Masters,9,Divorced,Sales,Unmarried,Black,Female,-13,3,40,United-States,<=50K
25,Private,Bachelors,13,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,-38,1,19,United-States,<=50K
56,State-gov,Bachelors,13,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,-16,0,50,United-States,>50K
29,Private,HS-grad,9,Never-married,Sales,Other-relative,White,Female,7,0,35,United-States,<=50K
30,Federal-gov,Bachelors,9,Never-married,Other-service,Own-child,Black,Male,-8,1,50,United-States,<=50K
41,Local-gov,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,-33,1,40,United-States,<=50K
39,Private,9th,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,-81,3,40,Portugal,<=50K
27,Private,5th-6th,4,Married-civ-spouse,Other-service,Husband,Other,Male,-25,0,40,Mexico,<=50K
48,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,-20,0,40,United-States,<=50K
33,Local-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,9,2,40,United-States,<=50K
57,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,19,1,40,United-States,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Own-child,White,Female,14,-1,21,United-States,<=50K
70,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,-15,0,45,United-States,<=50K
19,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,-17,1,40,United-States,<=50K
41,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,16,-2,40,United-States,<=50K
21,Private,Some-college,10,Never-married,Other-service,Other-relative,White,Female,-17,-1,40,United-States,<=50K
44,Federal-gov,Assoc-acdm,7,Married-civ-spouse,Priv-house-serv,Husband,Amer-Indian-Eskimo,Female,-39,-1,23,United-States,<=50K
37,Local-gov,Assoc-acdm,14,Never-married,Prof-specialty,Not-in-family,White,Female,-15,0,36,United-States,<=50K
27,Private,10th,4,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,-8,3,40,El-Salvador,<=50K
25,Private,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,-43,2,36,Vietnam,<=50K
55,State-gov,Assoc-acdm,7,Separated,Adm-clerical,Unmarried,White,Female,-13,-2,40,United-States,<=50K
53,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,-38,0,40,United-States,>50K
44,Local-gov,10th,7,Divorced,Sales,Husband,White,Male,-54,0,40,United-States,<=50K
18,Private,11th,7,Never-married,Other-service,Own-child,Black,Female,-31,1,20,United-States,<=50K
66,Self-emp-inc,Assoc-acdm,14,Married-civ-spouse,Sales,Husband,White,Male,62,1,67,United-States,<=50K
50,Self-emp-not-inc,Masters,15,Married-civ-spouse,Craft-repair,Husband,White,Male,-9,2,40,United-States,>50K
36,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,-61,-1,40,United-States,<=50K
29,Self-emp-not-inc,Bachelors,7,Never-married,Prof-specialty,Not-in-family,White,Male,6,1,40,Jamaica,<=50K
42,Private,Some-college,10,Married-civ-spouse,Protective-serv,Own-child,White,Male,15,-3,20,United-States,<=50K
36,Local-gov,9th,12,Divorced,Handlers-cleaners,Not-in-family,White,Male,-27,1,40,United-States,<=50K
56,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,-33,1,30,United-States,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,-129,1,40,Vietnam,<=50K
27,Private,Bachelors,7,Separated,Prof-specialty,Own-child,White,Female,27,-1,40,Puerto-Rico,<=50K
22,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,-36,0,50,Guatemala,<=50K
18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,45,0,21,United-States,<=50K
27,State-gov,Some-college,10,Never-married,Handlers-cleaners,Husband,White,Male,23,1,40,United-States,<=50K
17,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,-47,0,40,United-States,<=50K
67,Private,5th-6th,7,Widowed,Other-service,Not-in-family,Black,Female,13,0,30,United-States,<=50K
19,Private,Some-college,10,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,-2,-3,40,Taiwan,<=50K
48,Private,HS-grad,10,Widowed,Machine-op-inspct,Unmarried,White,Female,-15,0,36,United-States,<=50K
55,Private,5th-6th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,-2,40,Poland,<=50K
24,Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,-10,-1,40,United-States,<=50K
62,Private,7th-8th,15,Married-civ-spouse,Sales,Wife,White,Female,9,-3,40,Cuba,<=50K
24,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,-71,-2,25,United-States,<=50K
23,Private,7th-8th,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-33,-1,40,Haiti,<=50K
44,Self-emp-inc,Doctorate,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-13,1,66,United-States,>50K
28,Private,Preschool,10,Never-married,Handlers-cleaners,Husband,White,Male,-40,1,40,United-States,<=50K
34,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,8,-2,40,United-States,<=50K
50,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,-18,2,40,United-States,<=50K
37,Private,10th,7,Married-civ-spouse,Tech-support,Own-child,White,Male,-14,1,11,Mexico,<=50K
21,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,-38,-3,11,United-States,<=50K
52,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,-20,-2,30,Thailand,<=50K
44,Private,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,-22,0,40,United-States,<=50K
49,Private,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Male,7264,1,50,United-States,<=50K
60,Private,HS-grad,9,Separated,Sales,Unmarried,White,Female,1,0,18,United-States,<=50K
55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,-37,0,40,United-States,<=50K
38,Private,HS-grad,9,Separated,Transport-moving,Husband,White,Male,-12,1,23,United-States,<=50K
27,State-gov,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,-35,3,36,Guatemala,<=50K
62,Self-emp-inc,9th,4,Married-civ-spouse,Other-service,Husband,Black,Male,-42,2,40,Italy,<=50K
46,Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,-3,-1,40,Guatemala,<=50K
26,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,-20,1,40,United-States,<=50K
46,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,-39,0,40,United-States,<=50K
48,Federal-gov,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,-47,1,40,United-States,<=50K
19,Private,Some-college,11,Married-spouse-absent,Transport-moving,Own-child,White,Female,0,0,40,United-States,<=50K
27,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,-10,2,45,United-States,<=50K
66,Private,5th-6th,14,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,-13,1,40,Dominican-Republic,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-17,2,40,United-States,>50K
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-12,1,49,United-States,>50K
35,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5,2,60,United-States,>50K
23,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Female,-26,-4,40,United-States,<=50K
59,State-gov,HS-grad,9,Widowed,Other-service,Not-in-family,White,Male,-32,0,30,United-States,<=50K
42,Private,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,-53,0,40,Puerto-Rico,<=50K
45,Private,HS-grad,9,Married-AF-spouse,Sales,Own-child,White,Male,-82,-2,36,United-States,<=50K
45,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,6981,1,72,United-States,<=50K
67,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,-37,0,37,United-States,<=50K
38,Private,Bachelors,13,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,-42,0,40,India,<=50K
33,Private,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,-36,1,40,India,>50K
47,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,-9,1,40,United-States,<=50K
62,Private,Bachelors,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,3,1,40,United-States,<=50K
47,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-48,1855,57,United-States,>50K
32,Private,Some-college,10,Married-civ-spouse,Other-service,Other-relative,White,Male,-51,1,40,United-States,<=50K
27,Private,HS-grad,9,Never-married,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,-50,-1,21,United-States,<=50K
40,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,-63,1,40,Hungary,<=50K
